time_s,reference_deg,angle_deg,error_deg,velocity_rad_s,tension_N,moment_arm_m,torque_raw_Nm,torque_applied_Nm,P_Nm,I_Nm,damping_Nm,saturated,fixed_excitation,TRIlong_activation,TRIlong_fiber_length_m,TRIlong_path_length_m,TRIlong_tendon_force_N,TRIlat_activation,TRIlat_fiber_length_m,TRIlat_path_length_m,TRIlat_tendon_force_N,TRImed_activation,TRImed_fiber_length_m,TRImed_path_length_m,TRImed_tendon_force_N,BIClong_activation,BIClong_fiber_length_m,BIClong_path_length_m,BIClong_tendon_force_N,BICshort_activation,BICshort_fiber_length_m,BICshort_path_length_m,BICshort_tendon_force_N,BRA_activation,BRA_fiber_length_m,BRA_path_length_m,BRA_tendon_force_N
8.16,55.95464423348149,53.600587056685654,2.354057176795832,0.5864527541151302,27.680084518642943,0.09232014592443698,2.5554294419618655,2.5554294419618655,1.2325814554586856,1.32284798650318,-0.0,0,0.01,0.01,0.1575167743489311,0.2993638877839087,41.61406089361564,0.01,0.09177552058120432,0.188365198919828,7.1330995132075605,0.01,0.08674085538491941,0.1759930024007875,6.847474650376939,0.01,0.12777811692423746,0.4017589055799712,16.346208312603217,0.01,0.12610003301494901,0.3188714366305986,3.3302042813180806,0.01,0.08098807899642309,0.1346302893148485,8.320496963579071
8.17,56.320621460296294,53.93664152444017,2.383979935856123,0.5863306698234583,27.814572444820644,0.09265861894366678,2.5772598692456503,2.5772598692456503,1.248248975465177,1.3290108937804732,-0.0,0,0.01,0.01,0.15763922298834204,0.2994931443869043,41.89542696844002,0.01,0.09190216717886343,0.1884944555228236,7.137510871387881,0.01,0.08686717389485171,0.1761222590037831,6.853127915495603,0.01,0.12757382319955166,0.40153609516282385,16.071926127141836,0.01,0.12587767982896422,0.31864862621345125,3.3263474994475972,0.01,0.08090012266375046,0.13454219402899,8.310648441530732
8.18,56.685479936,54.272673394251946,2.4128065417480555,0.5863750787488883,27.943002091244885,0.09299626007210011,2.598594689672647,2.598594689672647,1.2633425510148477,1.3352521386577991,-0.0,0,0.01,0.01,0.15776142428534745,0.29962214798240183,42.178303383931215,0.01,0.09202856369921686,0.18862345911832112,7.142164434932638,0.01,0.08699324513704294,0.17625126259928064,6.85901048786876,0.01,0.12736876943310507,0.40131245806268745,15.799443629753455,0.01,0.12565453424775447,0.3184249891133148,3.3222030249198102,0.01,0.08081162552588977,0.13445355224614017,8.300400562035724
8.19,57.04915571837035,54.60875922663155,2.4403964917388055,0.586520569008763,28.064601497978853,0.09333314305746818,2.619357466461696,2.619357466461696,1.2777886150488227,1.3415688514128734,-0.0,0,0.01,0.01,0.15788340665361567,0.2997509262429506,42.46262691152769,0.01,0.09215474092481987,0.18875223737886987,7.146957258021921,0.01,0.08711909945727946,0.17638004085982933,6.865023456484606,0.01,0.1271629047822044,0.40108794691380856,15.52881259401357,0.01,0.12543053917174427,0.3182004779644359,3.3178532147337094,0.01,0.08072256737105353,0.13436434565240987,8.289888192008016
8.2,57.411585185185174,54.944935619353565,2.466649565831612,0.5866931501752206,28.178842575967472,0.09366930099672494,2.639492486987625,2.639492486987625,1.2915346924995075,1.3479577944881176,-0.0,0,0.01,0.01,0.15800518407942238,0.29987949135868885,42.748284334403095,0.01,0.09228071505029603,0.18888080249460815,7.151769659797115,0.01,0.0872447525932772,0.1765086059755676,6.871051742733033,0.01,0.12695620064465446,0.40086254045999986,15.26013782808393,0.01,0.1252056617559512,0.3179750715106272,3.3133959351135513,0.01,0.08063293785123285,0.1342745661544416,8.279271236586037
8.21,57.772705052000035,55.28119534226376,2.4915097097362775,0.5868138993156221,28.28546074575114,0.09400472296563937,2.658966901359803,2.658966901359803,1.3045514334091879,1.354415467950615,-0.0,0,0.01,0.01,0.1581267547374421,0.3000078387082405,43.03511566609175,0.01,0.09240648615579539,0.18900914984415979,7.156471287023595,0.01,0.08737020417224799,0.17663695332511928,6.8769699046448425,0.01,0.12674865389408926,0.40063624666192804,14.993572571253374,0.01,0.12497989708836359,0.3177487777125554,3.308939708172562,0.01,0.0805427379610673,0.13418421724996196,8.268726912953609
8.22,58.132452389925966,55.61748561481215,2.5149667751138107,0.5868027910703103,28.384461718380773,0.09433935284048822,2.6777717492376545,2.6777717492376545,1.3168335241199935,1.360938225117661,-0.0,0,0.01,0.01,0.15824810039804513,0.3001359463655342,43.3229193815345,0.01,0.09253203748842662,0.18913725750145352,7.160927527306466,0.01,0.08749543701554574,0.176765060982413,6.882648284152487,0.01,0.12654028889790625,0.4004091044051079,14.729311524529393,0.01,0.12475327052247225,0.3175216354557353,3.3045984283640415,0.01,0.08045198098104543,0.13409331485160964,8.258441271341201
8.23,58.49076464340743,55.953708578537395,2.537056064870035,0.5865825272065058,28.476115362934635,0.09467309032739564,2.6959218419284494,2.6959218419284494,1.3283994491901885,1.367522392738261,-0.0,0,0.01,0.01,0.15836918664080338,0.3002637754513924,43.61145937693628,0.01,0.09265733557282717,0.18926508658731164,7.165005935184221,0.01,0.08762041727034336,0.17689289006827114,6.887959174759585,0.01,0.12633115822857627,0.40018118373536626,14.467581926649727,0.01,0.12452583855874862,0.31729371478599366,3.30048592220988,0.01,0.08036069284005604,0.13400188752501083,8.2486003893844
8.24,58.847579648000014,56.28972391182779,2.5578557361722214,0.5860821840683861,28.560937225445784,0.09500579410901037,2.713454521601072,2.713454521601072,1.3392901316168604,1.374164389984212,-0.0,0,0.01,0.01,0.1584899638496187,0.3003912712981945,43.90047332327548,0.01,0.09278233113115673,0.18939258243411375,7.168582360784708,0.01,0.08774509534761964,0.17702038591507324,6.892782712874161,0.01,0.12612134204243877,0.3999525846191547,14.208633162545661,0.01,0.12429768824074958,0.3170651156697821,3.29671061878063,0.01,0.08026891188034616,0.13390997613018588,8.239381666718735
8.25,59.20283564814816,56.625353433480065,2.5774822146680942,0.5852405075859136,28.639658842973663,0.09533728691879212,2.730427372368902,2.730427372368902,1.349566531726606,1.3808608406422962,-0.0,0,0.01,0.01,0.15861036892755961,0.3005183653576638,44.18968204120368,0.01,0.09290696075363271,0.1895196764935831,7.171546512523631,0.01,0.08786940760682778,0.1771474799745426,6.89701223551724,0.01,0.12591094616420165,0.39972343429634255,13.95272544040297,0.01,0.1240689351036396,0.3168359653469699,3.2933705788604515,0.01,0.0801766880367322,0.1338176328839555,8.23094562733582
